time,height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,nominal_com_y,nominal_com_z,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
31.911,0.5,0,0.0162662,0,0.0162662,0.000480848,0.0616898,1.32024e-06,0.0617867,0.0617867,-9.69513e-05,-0.0253744,0.410154,3.9917e-05,4.02194e-05,0,0,0.0160104,0.000519648,0,1,1,1,0,0.150875,0.000674631,0,0.102859,0.102859,-0.0514293
31.916,0.5,0,0.0162685,0,0.0162685,0.000480486,0.0616898,1.32024e-06,0.0617867,0.0617867,-9.69513e-05,-0.0253744,0.410154,3.9917e-05,4.02164e-05,0,0,0.0160129,0.000519259,0,1,1,1,0,0.1515,0.0006772,0,0.102856,0.102856,-0.0514281
31.921,0.5,0,0.0162709,0,0.0162709,0.000480124,0.0616898,1.34721e-06,0.0617867,0.0617867,-9.6937e-05,-0.0253744,0.410154,3.99111e-05,4.02133e-05,0,0,0.0160155,0.000518869,0,1,1,1,0,0.152125,0.000679767,0,0.102858,0.102858,-0.0514291
31.926,0.5,0,0.0162709,0,0.0162709,0.000480124,0.0616898,1.34721e-06,0.0617867,0.0617867,-9.6937e-05,-0.0253744,0.410154,3.99111e-05,4.02103e-05,0,0,0.016018,0.000518484,0,1,1,1,0,0.15275,0.000682308,0,0.102858,0.102858,-0.0514291
31.931,0.5,0,0.0162733,0,0.0162733,0.00047976,0.0616898,1.3775e-06,0.0617867,0.0617867,-9.69219e-05,-0.0253744,0.410154,3.99049e-05,4.02073e-05,0,0,0.0160206,0.000518098,0,1,1,1,0,0.153375,0.000684848,0,0.10286,0.10286,-0.0514302
31.936,0.5,0,0.0162756,0,0.0162756,0.000479398,0.0616898,1.3775e-06,0.0617867,0.0617867,-9.69219e-05,-0.0253744,0.410154,3.99049e-05,4.02049e-05,0,0,0.0160226,0.00051779,0,1,1,1,0,0.153875,0.00068688,0,0.102858,0.102858,-0.0514289
31.94,0.5,0,0.016278,0,0.016278,0.000479036,0.0616898,1.38067e-06,0.0617867,0.0617867,-9.69073e-05,-0.0253744,0.410154,3.98988e-05,4.02018e-05,0,0,0.0160251,0.000517404,0,1,1,1,0,0.1545,0.000689421,0,0.102859,0.102859,-0.0514293
31.945,0.5,0,0.0162804,0,0.0162804,0.000478677,0.0616898,1.38067e-06,0.0617867,0.0617867,-9.69073e-05,-0.0253744,0.410154,3.98988e-05,4.01988e-05,0,0,0.0160277,0.000517019,0,1,1,1,0,0.155125,0.000691961,0,0.102856,0.102856,-0.0514281
31.95,0.5,0,0.0162827,0,0.0162827,0.00047832,0.0616898,1.38067e-06,0.0617867,0.0617867,-9.69073e-05,-0.0253744,0.410154,3.98988e-05,4.01958e-05,0,0,0.0160302,0.000516634,0,1,1,1,0,0.15575,0.000694498,0,0.102854,0.102854,-0.051427
31.955,0.5,0,0.0162851,0,0.0162851,0.000477965,0.0616898,1.35682e-06,0.0617867,0.0617867,-9.6894e-05,-0.0253744,0.410154,3.98934e-05,4.01928e-05,0,0,0.0160328,0.000516249,0,1,1,1,0,0.156375,0.000697034,0,0.102853,0.102853,-0.0514267
31.96,0.5,0,0.0162874,0,0.0162874,0.000477612,0.0616898,1.35682e-06,0.0617867,0.0617867,-9.6894e-05,-0.0253744,0.410154,3.98934e-05,4.01899e-05,0,0,0.0160353,0.000515865,0,1,1,1,0,0.157,0.000699568,0,0.102851,0.102851,-0.0514257
31.965,0.5,0,0.0162898,0,0.0162898,0.000477259,0.0616899,1.32176e-06,0.0617867,0.0617867,-9.6882e-05,-0.0253744,0.410154,3.98884e-05,4.01869e-05,0,0,0.0160378,0.000515481,0,1,1,1,0,0.157625,0.0007021,0,0.10285,0.10285,-0.051425
31.97,0.5,0,0.0162921,0,0.0162921,0.000476908,0.0616899,1.32176e-06,0.0617867,0.0617867,-9.6882e-05,-0.0253744,0.410154,3.98884e-05,4.01839e-05,0,0,0.0160404,0.000515097,0,1,1,1,0,0.15825,0.000704631,0,0.102848,0.102848,-0.051424
31.975,0.5,0,0.0162945,0,0.0162945,0.000476555,0.0616899,1.29073e-06,0.0617867,0.0617867,-9.68705e-05,-0.0253744,0.410154,3.98837e-05,4.01809e-05,0,0,0.0160429,0.000514713,0,1,1,1,0,0.158875,0.000707159,0,0.102847,0.102847,-0.0514233
31.98,0.5,0,0.0162968,0,0.0162968,0.000476202,0.0616899,1.29073e-06,0.0617867,0.0617867,-9.68705e-05,-0.0253744,0.410154,3.98837e-05,4.01779e-05,0,0,0.0160454,0.00051433,0,1,1,1,0,0.1595,0.000709686,0,0.102845,0.102845,-0.0514223
31.985,0.5,0,0.0162992,0,0.0162992,0.000475848,0.0616899,1.28192e-06,0.0617867,0.0617867,-9.68584e-05,-0.0253744,0.410154,3.98787e-05,4.0175e-05,0,0,0.0160479,0.000513947,0,1,1,1,0,0.160125,0.000712211,0,0.102844,0.102844,-0.0514222
31.99,0.5,0,0.0163015,0,0.0163015,0.000475492,0.0616899,1.28192e-06,0.0617867,0.0617867,-9.68584e-05,-0.0253744,0.410154,3.98787e-05,4.0172e-05,0,0,0.0160505,0.000513565,0,1,1,1,0,0.16075,0.000714734,0,0.102842,0.102842,-0.0514211
31.994,0.5,0,0.0163039,0,0.0163039,0.000475135,0.0616899,1.29735e-06,0.0617867,0.0617867,-9.68452e-05,-0.0253744,0.410154,3.98733e-05,4.01696e-05,0,0,0.0160525,0.000513258,0,1,1,1,0,0.16125,0.000716754,0,0.102843,0.102843,-0.0514216
31.999,0.5,0,0.0163062,0,0.0163062,0.000474776,0.0616899,1.29735e-06,0.0617867,0.0617867,-9.68452e-05,-0.0253744,0.410154,3.98733e-05,4.01667e-05,0,0,0.016055,0.000512876,0,1,1,1,0,0.161875,0.000719278,0,0.102841,0.102841,-0.0514204
32.004,0.5,0,0.0163085,0,0.0163085,0.000474417,0.0616899,1.33031e-06,0.0617867,0.0617867,-9.68309e-05,-0.0253744,0.410154,3.98674e-05,4.01637e-05,0,0,0.0160575,0.000512493,0,1,1,1,0,0.1625,0.000721801,0,0.102843,0.102843,-0.0514215
32.009,0.5,0,0.0163109,0,0.0163109,0.000474057,0.0616899,1.33031e-06,0.0617867,0.0617867,-9.68309e-05,-0.0253744,0.410154,3.98674e-05,4.01608e-05,0,0,0.01606,0.00051211,0,1,1,1,0,0.163125,0.000724322,0,0.102841,0.102841,-0.0514203
32.014,0.5,0,0.0163132,0,0.0163132,0.000473698,0.0616899,1.36789e-06,0.0617867,0.0617867,-9.68157e-05,-0.0253744,0.410154,3.98611e-05,4.01578e-05,0,0,0.0160626,0.000511728,0,1,1,1,0,0.16375,0.000726841,0,0.102843,0.102843,-0.0514216
32.019,0.5,0,0.0163155,0,0.0163155,0.000473338,0.0616899,1.36789e-06,0.0617867,0.0617867,-9.68157e-05,-0.0253744,0.410154,3.98611e-05,4.01548e-05,0,0,0.0160651,0.000511346,0,1,1,1,0,0.164375,0.000729358,0,0.102841,0.102841,-0.0514203
32.024,0.5,0,0.0163179,0,0.0163179,0.00047298,0.0616899,1.39577e-06,0.0617867,0.0617867,-9.68003e-05,-0.0253744,0.410154,3.98548e-05,4.01518e-05,0,0,0.0160676,0.000510964,0,1,1,1,0,0.165,0.000731874,0,0.102843,0.102843,-0.0514214
32.029,0.5,0,0.0163202,0,0.0163202,0.000472622,0.0616899,1.39577e-06,0.0617867,0.0617867,-9.68003e-05,-0.0253744,0.410154,3.98548e-05,4.01489e-05,0,0,0.0160701,0.000510583,0,1,1,1,0,0.165625,0.000734387,0,0.10284,0.10284,-0.0514202
32.034,0.5,0,0.0163225,0,0.0163225,0.000472267,0.06169,1.40344e-06,0.0617867,0.0617867,-9.67854e-05,-0.0253744,0.410154,3.98487e-05,4.01459e-05,0,0,0.0160726,0.000510202,0,1,1,1,0,0.16625,0.000736899,0,0.102841,0.102841,-0.0514207
32.039,0.5,0,0.0163249,0,0.0163249,0.000471913,0.06169,1.40344e-06,0.0617867,0.0617867,-9.67854e-05,-0.0253744,0.410154,3.98487e-05,4.01435e-05,0,0,0.0160746,0.000509897,0,1,1,1,0,0.16675,0.000738909,0,0.102839,0.102839,-0.0514196
32.043,0.5,0,0.0163272,0,0.0163272,0.000471561,0.06169,1.38789e-06,0.0617867,0.0617867,-9.67716e-05,-0.0253744,0.410154,3.9843e-05,4.01405e-05,0,0,0.0160771,0.000509515,0,1,1,1,0,0.167375,0.000741422,0,0.102839,0.102839,-0.0514195
32.048,0.5,0,0.0163295,0,0.0163295,0.000471211,0.06169,1.38789e-06,0.0617867,0.0617867,-9.67716e-05,-0.0253744,0.410154,3.9843e-05,4.01376e-05,0,0,0.0160797,0.000509134,0,1,1,1,0,0.168,0.000743933,0,0.102837,0.102837,-0.0514184
32.053,0.5,0,0.0163318,0,0.0163318,0.000470862,0.06169,1.35453e-06,0.0617867,0.0617867,-9.67589e-05,-0.0253744,0.410154,3.98377e-05,4.01346e-05,0,0,0.0160822,0.000508753,0,1,1,1,0,0.168625,0.000746442,0,0.102836,0.102836,-0.0514179
32.058,0.5,0,0.0163342,0,0.0163342,0.000470515,0.06169,1.35453e-06,0.0617867,0.0617867,-9.67589e-05,-0.0253744,0.410154,3.98377e-05,4.01316e-05,0,0,0.0160847,0.000508373,0,1,1,1,0,0.16925,0.000748949,0,0.102834,0.102834,-0.0514168
32.063,0.5,0,0.0163365,0,0.0163365,0.000470168,0.06169,1.31508e-06,0.0617867,0.0617867,-9.67471e-05,-0.0253744,0.410154,3.98329e-05,4.01287e-05,0,0,0.0160872,0.000507993,0,1,1,1,0,0.169875,0.000751455,0,0.102832,0.102832,-0.051416
32.068,0.5,0,0.0163388,0,0.0163388,0.000469821,0.06169,1.31508e-06,0.0617867,0.0617867,-9.67471e-05,-0.0253744,0.410154,3.98329e-05,4.01257e-05,0,0,0.0160897,0.000507613,0,1,1,1,0,0.1705,0.000753958,0,0.10283,0.10283,-0.051415
32.073,0.5,0,0.0163411,0,0.0163411,0.000469475,0.06169,1.2832e-06,0.0617867,0.0617867,-9.67357e-05,-0.0253744,0.410154,3.98282e-05,4.01228e-05,0,0,0.0160922,0.000507233,0,1,1,1,0,0.171125,0.00075646,0,0.102829,0.102829,-0.0514144
32.078,0.5,0,0.0163434,0,0.0163434,0.000469127,0.06169,1.2832e-06,0.0617867,0.0617867,-9.67357e-05,-0.0253744,0.410154,3.98282e-05,4.01198e-05,0,0,0.0160947,0.000506854,0,1,1,1,0,0.17175,0.00075896,0,0.102827,0.102827,-0.0514134
32.083,0.5,0,0.0163457,0,0.0163457,0.000468779,0.06169,1.2695e-06,0.0617867,0.0617867,-9.67239e-05,-0.0253744,0.410154,3.98233e-05,4.01169e-05,0,0,0.0160972,0.000506475,0,1,1,1,0,0.172375,0.000761458,0,0.102826,0.102826,-0.0514132
32.088,0.5,0,0.016348,0,0.016348,0.000468429,0.06169,1.2695e-06,0.0617867,0.0617867,-9.67239e-05,-0.0253744,0.410154,3.98233e-05,4.0114e-05,0,0,0.0160997,0.000506097,0,1,1,1,0,0.173,0.000763954,0,0.102824,0.102824,-0.0514121
32.093,0.5,0,0.0163503,0,0.0163503,0.000468078,0.06169,1.27782e-06,0.0617867,0.0617867,-9.67112e-05,-0.0253744,0.410154,3.98181e-05,4.01116e-05,0,0,0.0161017,0.000505794,0,1,1,1,0,0.1735,0.000765951,0,0.102825,0.102825,-0.0514125
32.097,0.5,0,0.0163527,0,0.0163527,0.000467726,0.06169,1.27782e-06,0.0617867,0.0617867,-9.67112e-05,-0.0253744,0.410154,3.98181e-05,4.01087e-05,0,0,0.0161042,0.000505415,0,1,1,1,0,0.174125,0.000768449,0,0.102823,0.102823,-0.0514113
32.102,0.5,0,0.016355,0,0.016355,0.000467373,0.06169,1.30397e-06,0.0617867,0.0617867,-9.66973e-05,-0.0253744,0.410154,3.98124e-05,4.01057e-05,0,0,0.0161067,0.000505036,0,1,1,1,0,0.17475,0.000770944,0,0.102824,0.102824,-0.0514122
32.107,0.5,0,0.0163573,0,0.0163573,0.000467019,0.06169,1.30397e-06,0.0617867,0.0617867,-9.66973e-05,-0.0253744,0.410154,3.98124e-05,4.01028e-05,0,0,0.0161092,0.000504658,0,1,1,1,0,0.175375,0.000773437,0,0.102822,0.102822,-0.051411
32.112,0.5,0,0.0163596,0,0.0163596,0.000466666,0.0616901,1.3374e-06,0.0617867,0.0617867,-9.66827e-05,-0.0253744,0.410154,3.98064e-05,4.00999e-05,0,0,0.0161117,0.00050428,0,1,1,1,0,0.176,0.000775929,0,0.102824,0.102824,-0.0514121
32.117,0.5,0,0.0163619,0,0.0163619,0.000466312,0.0616901,1.3374e-06,0.0617867,0.0617867,-9.66827e-05,-0.0253744,0.410154,3.98064e-05,4.00969e-05,0,0,0.0161141,0.000503902,0,1,1,1,0,0.176625,0.000778418,0,0.102822,0.102822,-0.0514109
32.122,0.5,0,0.0163642,0,0.0163642,0.000465959,0.0616901,1.36517e-06,0.0617867,0.0617867,-9.66677e-05,-0.0253744,0.410154,3.98002e-05,4.0094e-05,0,0,0.0161166,0.000503525,0,1,1,1,0,0.17725,0.000780906,0,0.102824,0.102824,-0.051412
32.127,0.5,0,0.0163665,0,0.0163665,0.000465607,0.0616901,1.36517e-06,0.0617867,0.0617867,-9.66677e-05,-0.0253744,0.410154,3.98002e-05,4.00911e-05,0,0,0.0161191,0.000503148,0,1,1,1,0,0.177875,0.000783392,0,0.102822,0.102822,-0.0514108
32.132,0.5,0,0.0163687,0,0.0163687,0.000465257,0.0616901,1.37665e-06,0.0617867,0.0617867,-9.6653e-05,-0.0253744,0.410154,3.97941e-05,4.00881e-05,0,0,0.0161216,0.000502771,0,1,1,1,0,0.1785,0.000785876,0,0.102823,0.102823,-0.0514114
32.137,0.5,0,0.016371,0,0.016371,0.000464907,0.0616901,1.37665e-06,0.0617867,0.0617867,-9.6653e-05,-0.0253744,0.410154,3.97941e-05,4.00852e-05,0,0,0.0161241,0.000502394,0,1,1,1,0,0.179125,0.000788358,0,0.102821,0.102821,-0.0514103
32.142,0.5,0,0.0163733,0,0.0163733,0.00046456,0.0616901,1.36733e-06,0.0617867,0.0617867,-9.66392e-05,-0.0253744,0.410154,3.97884e-05,4.00822e-05,0,0,0.0161266,0.000502017,0,1,1,1,0,0.17975,0.000790838,0,0.102821,0.102821,-0.0514104
32.147,0.5,0,0.0163756,0,0.0163756,0.000464214,0.0616901,1.36733e-06,0.0617867,0.0617867,-9.66392e-05,-0.0253744,0.410154,3.97884e-05,4.00793e-05,0,0,0.016129,0.000501641,0,1,1,1,0,0.180375,0.000793316,0,0.102819,0.102819,-0.0514093
32.151,0.5,0,0.0163779,0,0.0163779,0.00046387,0.0616901,1.34026e-06,0.0617867,0.0617867,-9.66264e-05,-0.0253744,0.410154,3.97832e-05,4.0077e-05,0,0,0.016131,0.00050134,0,1,1,1,0,0.180875,0.000795299,0,0.102818,0.102818,-0.0514089
32.156,0.5,0,0.0163802,0,0.0163802,0.000463527,0.0616901,1.34026e-06,0.0617867,0.0617867,-9.66264e-05,-0.0253744,0.410154,3.97832e-05,4.0074e-05,0,0,0.0161335,0.000500964,0,1,1,1,0,0.1815,0.000797778,0,0.102816,0.102816,-0.0514079
32.161,0.5,0,0.0163825,0,0.0163825,0.000463185,0.0616901,1.30485e-06,0.0617867,0.0617867,-9.66145e-05,-0.0253744,0.410154,3.97783e-05,4.00711e-05,0,0,0.016136,0.000500588,0,1,1,1,0,0.182125,0.000800255,0,0.102814,0.102814,-0.0514072
32.166,0.5,0,0.0163848,0,0.0163848,0.000462843,0.0616901,1.30485e-06,0.0617867,0.0617867,-9.66145e-05,-0.0253744,0.410154,3.97783e-05,4.00682e-05,0,0,0.0161385,0.000500213,0,1,1,1,0,0.18275,0.000802731,0,0.102812,0.102812,-0.0514062
32.171,0.5,0,0.016387,0,0.016387,0.000462502,0.0616901,1.2733e-06,0.0617867,0.0617867,-9.66031e-05,-0.0253744,0.410154,3.97736e-05,4.00652e-05,0,0,0.0161409,0.000499837,0,1,1,1,0,0.183375,0.000805204,0,0.102811,0.102811,-0.0514056
32.176,0.5,0,0.0163893,0,0.0163893,0.00046216,0.0616901,1.2733e-06,0.0617867,0.0617867,-9.66031e-05,-0.0253744,0.410154,3.97736e-05,4.00623e-05,0,0,0.0161434,0.000499462,0,1,1,1,0,0.184,0.000807676,0,0.102809,0.102809,-0.0514046
32.181,0.5,0,0.0163916,0,0.0163916,0.000461817,0.0616901,1.25616e-06,0.0617867,0.0617867,-9.65914e-05,-0.0253744,0.410154,3.97688e-05,4.00594e-05,0,0,0.0161459,0.000499088,0,1,1,1,0,0.184625,0.000810145,0,0.102809,0.102809,-0.0514043
32.186,0.5,0,0.0163939,0,0.0163939,0.000461473,0.0616901,1.25616e-06,0.0617867,0.0617867,-9.65914e-05,-0.0253744,0.410154,3.97688e-05,4.00565e-05,0,0,0.0161483,0.000498714,0,1,1,1,0,0.18525,0.000812613,0,0.102806,0.102806,-0.0514032
32.191,0.5,0,0.0163961,0,0.0163961,0.000461128,0.0616902,1.25856e-06,0.0617867,0.0617867,-9.65791e-05,-0.0253744,0.410154,3.97637e-05,4.00536e-05,0,0,0.0161508,0.00049834,0,1,1,1,0,0.185875,0.000815079,0,0.102807,0.102807,-0.0514035
32.196,0.5,0,0.0163984,0,0.0163984,0.000460782,0.0616902,1.25856e-06,0.0617867,0.0617867,-9.65791e-05,-0.0253744,0.410154,3.97637e-05,4.00507e-05,0,0,0.0161533,0.000497966,0,1,1,1,0,0.1865,0.000817542,0,0.102805,0.102805,-0.0514023
32.201,0.5,0,0.0164007,0,0.0164007,0.000460436,0.0616902,1.27846e-06,0.0617867,0.0617867,-9.65658e-05,-0.0253744,0.410154,3.97582e-05,4.00478e-05,0,0,0.0161557,0.000497592,0,1,1,1,0,0.187125,0.000820004,0,0.102806,0.102806,-0.0514031
32.206,0.5,0,0.016403,0,0.016403,0.000460088,0.0616902,1.27846e-06,0.0617867,0.0617867,-9.65658e-05,-0.0253744,0.410154,3.97582e-05,4.00449e-05,0,0,0.0161582,0.000497219,0,1,1,1,0,0.18775,0.000822464,0,0.102804,0.102804,-0.0514019
32.211,0.5,0,0.0164052,0,0.0164052,0.00045974,0.0616902,1.30757e-06,0.0617867,0.0617867,-9.65517e-05,-0.0253744,0.410154,3.97524e-05,4.0042e-05,0,0,0.0161606,0.000496846,0,1,1,1,0,0.188375,0.000824922,0,0.102806,0.102806,-0.0514029
32.216,0.5,0,0.0164052,0,0.0164052,0.00045974,0.0616902,1.30757e-06,0.0617867,0.0617867,-9.65517e-05,-0.0253744,0.410154,3.97524e-05,4.00391e-05,0,0,0.0161631,0.000496477,0,1,1,1,0,0.189,0.000827356,0,0.102806,0.102806,-0.0514029
32.221,0.5,0,0.0164075,0,0.0164075,0.000459392,0.0616902,1.33443e-06,0.0617867,0.0617867,-9.65371e-05,-0.0253744,0.410154,3.97464e-05,4.00368e-05,0,0,0.016165,0.000496182,0,1,1,1,0,0.1895,0.000829303,0,0.102808,0.102808,-0.0514039
32.225,0.5,0,0.0164097,0,0.0164097,0.000459045,0.0616902,1.33443e-06,0.0617867,0.0617867,-9.65371e-05,-0.0253744,0.410154,3.97464e-05,4.00339e-05,0,0,0.0161675,0.000495812,0,1,1,1,0,0.190125,0.000831738,0,0.102805,0.102805,-0.0514027
32.23,0.5,0,0.016412,0,0.016412,0.000458699,0.0616902,1.33073e-06,0.0617867,0.0617867,-9.65232e-05,-0.0253744,0.410154,3.97407e-05,4.0031e-05,0,0,0.0161699,0.000495443,0,1,1,1,0,0.19075,0.000834171,0,0.102806,0.102806,-0.0514029
32.235,0.5,0,0.0164143,0,0.0164143,0.000458356,0.0616902,1.33073e-06,0.0617867,0.0617867,-9.65232e-05,-0.0253744,0.410154,3.97407e-05,4.00281e-05,0,0,0.0161723,0.000495074,0,1,1,1,0,0.191375,0.000836603,0,0.102804,0.102804,-0.0514018
32.24,0.5,0,0.0164165,0,0.0164165,0.000458015,0.0616902,1.33073e-06,0.0617867,0.0617867,-9.65232e-05,-0.0253744,0.410154,3.97407e-05,4.00253e-05,0,0,0.0161748,0.000494705,0,1,1,1,0,0.192,0.000839033,0,0.102802,0.102802,-0.0514008
32.245,0.5,0,0.0164188,0,0.0164188,0.000457676,0.0616902,1.29933e-06,0.0617867,0.0617867,-9.65108e-05,-0.0253744,0.410154,3.97356e-05,4.00224e-05,0,0,0.0161772,0.000494337,0,1,1,1,0,0.192625,0.000841461,0,0.1028,0.1028,-0.0514002
32.25,0.5,0,0.016421,0,0.016421,0.000457339,0.0616902,1.29933e-06,0.0617867,0.0617867,-9.65108e-05,-0.0253744,0.410154,3.97356e-05,4.00195e-05,0,0,0.0161796,0.000493968,0,1,1,1,0,0.19325,0.000843887,0,0.102799,0.102799,-0.0513993
32.255,0.5,0,0.0164233,0,0.0164233,0.000457003,0.0616902,1.25672e-06,0.0617867,0.0617867,-9.64997e-05,-0.0253744,0.410154,3.9731e-05,4.00167e-05,0,0,0.016182,0.000493601,0,1,1,1,0,0.193875,0.000846312,0,0.102797,0.102797,-0.0513984
32.26,0.5,0,0.0164255,0,0.0164255,0.000456666,0.0616902,1.25672e-06,0.0617867,0.0617867,-9.64997e-05,-0.0253744,0.410154,3.9731e-05,4.00138e-05,0,0,0.0161845,0.000493233,0,1,1,1,0,0.1945,0.000848735,0,0.102795,0.102795,-0.0513974
32.265,0.5,0,0.0164278,0,0.0164278,0.000456328,0.0616902,1.22976e-06,0.0617867,0.0617867,-9.64887e-05,-0.0253744,0.410154,3.97265e-05,4.0011e-05,0,0,0.0161869,0.000492866,0,1,1,1,0,0.195125,0.000851156,0,0.102794,0.102794,-0.0513968
32.27,0.5,0,0.01643,0,0.01643,0.00045599,0.0616902,1.22976e-06,0.0617867,0.0617867,-9.64887e-05,-0.0253744,0.410154,3.97265e-05,4.00087e-05,0,0,0.0161888,0.000492572,0,1,1,1,0,0.195625,0.000853094,0,0.102792,0.102792,-0.0513958
32.274,0.5,0,0.0164323,0,0.0164323,0.00045565,0.0616903,1.22704e-06,0.0617867,0.0617867,-9.6477e-05,-0.0253744,0.410154,3.97217e-05,4.00058e-05,0,0,0.0161912,0.000492205,0,1,1,1,0,0.19625,0.000855516,0,0.102792,0.102792,-0.0513959
32.279,0.5,0,0.0164345,0,0.0164345,0.000455308,0.0616903,1.22704e-06,0.0617867,0.0617867,-9.6477e-05,-0.0253744,0.410154,3.97217e-05,4.0003e-05,0,0,0.0161937,0.000491838,0,1,1,1,0,0.196875,0.000857937,0,0.10279,0.10279,-0.0513948
32.284,0.5,0,0.0164368,0,0.0164368,0.000454966,0.0616903,1.24836e-06,0.0617867,0.0617867,-9.64641e-05,-0.0253744,0.410154,3.97164e-05,4.00001e-05,0,0,0.0161961,0.000491471,0,1,1,1,0,0.1975,0.000860356,0,0.102791,0.102791,-0.0513955
32.289,0.5,0,0.016439,0,0.016439,0.000454621,0.0616903,1.24836e-06,0.0617867,0.0617867,-9.64641e-05,-0.0253744,0.410154,3.97164e-05,3.99973e-05,0,0,0.0161985,0.000491104,0,1,1,1,0,0.198125,0.000862773,0,0.102789,0.102789,-0.0513944
32.294,0.5,0,0.0164413,0,0.0164413,0.000454277,0.0616903,1.28486e-06,0.0617867,0.0617867,-9.645e-05,-0.0253744,0.410154,3.97106e-05,3.99945e-05,0,0,0.0162009,0.000490738,0,1,1,1,0,0.19875,0.000865189,0,0.102791,0.102791,-0.0513955
32.299,0.5,0,0.0164435,0,0.0164435,0.000453931,0.0616903,1.28486e-06,0.0617867,0.0617867,-9.645e-05,-0.0253744,0.410154,3.97106e-05,3.99916e-05,0,0,0.0162033,0.000490371,0,1,1,1,0,0.199375,0.000867602,0,0.102789,0.102789,-0.0513943
32.304,0.5,0,0.0164457,0,0.0164457,0.000453587,0.0616903,1.32238e-06,0.0617867,0.0617867,-9.64352e-05,-0.0253744,0.410154,3.97045e-05,3.99888e-05,0,0,0.0162057,0.000490005,0,1,1,1,0,0.2,0.000870014,0,0.102791,0.102791,-0.0513956
32.309,0.5,0,0.016448,0,0.016448,0.000453242,0.0616903,1.32238e-06,0.0617867,0.0617867,-9.64352e-05,-0.0253744,0.410154,3.97045e-05,3.9986e-05,0,0,0.0162081,0.00048964,0,1,1,1,0,0.200625,0.000872425,0,0.102789,0.102789,-0.0513944
32.314,0.5,0,0.0164502,0,0.0164502,0.000452899,0.0616903,1.34669e-06,0.0617867,0.0617867,-9.64204e-05,-0.0253744,0.410154,3.96984e-05,3.99831e-05,0,0,0.0162106,0.000489274,0,1,1,1,0,0.20125,0.000874833,0,0.102791,0.102791,-0.0513954
32.318,0.5,0,0.0164524,0,0.0164524,0.000452558,0.0616903,1.34669e-06,0.0617867,0.0617867,-9.64204e-05,-0.0253744,0.410154,3.96984e-05,3.99808e-05,0,0,0.0162125,0.000488981,0,1,1,1,0,0.20175,0.00087676,0,0.102788,0.102788,-0.0513942
32.323,0.5,0,0.0164547,0,0.0164547,0.000452218,0.0616903,1.34862e-06,0.0617867,0.0617867,-9.64062e-05,-0.0253744,0.410154,3.96925e-05,3.9978e-05,0,0,0.0162149,0.000488616,0,1,1,1,0,0.202375,0.00087917,0,0.102789,0.102789,-0.0513946
32.328,0.5,0,0.0164569,0,0.0164569,0.00045188,0.0616903,1.34862e-06,0.0617867,0.0617867,-9.64062e-05,-0.0253744,0.410154,3.96925e-05,3.99751e-05,0,0,0.0162173,0.00048825,0,1,1,1,0,0.203,0.000881578,0,0.102787,0.102787,-0.0513936
32.333,0.5,0,0.0164591,0,0.0164591,0.000451544,0.0616903,1.32725e-06,0.0617867,0.0617867,-9.63932e-05,-0.0253744,0.410154,3.96872e-05,3.99723e-05,0,0,0.0162197,0.000487885,0,1,1,1,0,0.203625,0.000883984,0,0.102787,0.102787,-0.0513933
32.338,0.5,0,0.0164613,0,0.0164613,0.00045121,0.0616903,1.32725e-06,0.0617867,0.0617867,-9.63932e-05,-0.0253744,0.410154,3.96872e-05,3.99694e-05,0,0,0.0162221,0.00048752,0,1,1,1,0,0.20425,0.000886388,0,0.102785,0.102785,-0.0513923
32.343,0.5,0,0.0164636,0,0.0164636,0.000450877,0.0616904,1.2901e-06,0.0617867,0.0617867,-9.63814e-05,-0.0253744,0.410154,3.96823e-05,3.99666e-05,0,0,0.0162245,0.000487155,0,1,1,1,0,0.204875,0.00088879,0,0.102783,0.102783,-0.0513916
32.348,0.5,0,0.0164658,0,0.0164658,0.000450544,0.0616904,1.2901e-06,0.0617867,0.0617867,-9.63814e-05,-0.0253744,0.410154,3.96823e-05,3.99637e-05,0,0,0.0162269,0.000486791,0,1,1,1,0,0.2055,0.000891191,0,0.102781,0.102781,-0.0513907
32.353,0.5,0,0.016468,0,0.016468,0.000450213,0.0616904,1.2502e-06,0.0617867,0.0617867,-9.63704e-05,-0.0253744,0.410154,3.96778e-05,3.99609e-05,0,0,0.0162293,0.000486427,0,1,1,1,0,0.206125,0.00089359,0,0.10278,0.10278,-0.0513898
32.357,0.5,0,0.0164702,0,0.0164702,0.000449881,0.0616904,1.2502e-06,0.0617867,0.0617867,-9.63704e-05,-0.0253744,0.410154,3.96778e-05,3.99586e-05,0,0,0.0162312,0.000486136,0,1,1,1,0,0.206625,0.00089551,0,0.102778,0.102778,-0.0513889
32.363,0.5,0,0.0164724,0,0.0164724,0.000449549,0.0616904,1.22128e-06,0.0617867,0.0617867,-9.63595e-05,-0.0253744,0.410154,3.96733e-05,3.99552e-05,0,0,0.0162341,0.000485699,0,1,1,1,0,0.207375,0.000898387,0,0.102777,0.102777,-0.0513883
