time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
26.207,0.5,0.64,0,-0.0116293,-0.0135453,0.00191602,9.02505e-06,0.0309151,2.42955e-08,0.0309687,0.0309687,-5.36087e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84541e-05,2.84609e-05,0,0,0.00191123,9.75046e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47665e-06,0,0,0,0,2.34696e-05,2.34696e-05,-1.17348e-05
26.212,0.5,0.64,0,-0.0116293,-0.0135453,0.00191607,9.01826e-06,0.0309151,2.46257e-08,0.0309687,0.0309687,-5.36084e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84539e-05,2.84609e-05,0,0,0.00191128,9.74317e-06,0,1,0,0,0,0,0,0,0,0,0,-1.4757e-06,0,0,0,0,2.35043e-05,2.35043e-05,-1.17521e-05
26.217,0.5,0.64,0,-0.0116292,-0.0135453,0.00191611,9.01147e-06,0.0309151,2.46257e-08,0.0309687,0.0309687,-5.36084e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84539e-05,2.84608e-05,0,0,0.00191133,9.73589e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47474e-06,0,0,0,0,2.34561e-05,2.34561e-05,-1.17281e-05
26.222,0.5,0.64,0,-0.0116292,-0.0135453,0.00191616,9.00471e-06,0.0309151,2.48338e-08,0.0309687,0.0309687,-5.36081e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84538e-05,2.84607e-05,0,0,0.00191137,9.72862e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47378e-06,0,0,0,0,2.34839e-05,2.34839e-05,-1.17419e-05
26.227,0.5,0.64,0,-0.0116291,-0.0135453,0.0019162,8.99795e-06,0.0309151,2.48338e-08,0.0309687,0.0309687,-5.36081e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84538e-05,2.84607e-05,0,0,0.00191142,9.72135e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47282e-06,0,0,0,0,2.3437e-05,2.3437e-05,-1.17185e-05
26.232,0.5,0.64,0,-0.0116291,-0.0135453,0.00191624,8.99123e-06,0.0309151,2.48367e-08,0.0309687,0.0309687,-5.36079e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84536e-05,2.84606e-05,0,0,0.00191147,9.71408e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47185e-06,0,0,0,0,2.34518e-05,2.34518e-05,-1.17259e-05
26.237,0.5,0.64,0,-0.0116291,-0.0135453,0.00191629,8.98452e-06,0.0309151,2.48367e-08,0.0309687,0.0309687,-5.36079e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84536e-05,2.84605e-05,0,0,0.00191152,9.70682e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47088e-06,0,0,0,0,2.34069e-05,2.34069e-05,-1.17034e-05
26.241,0.5,0.64,0,-0.011629,-0.0135453,0.00191633,8.97784e-06,0.0309151,2.46263e-08,0.0309687,0.0309687,-5.36076e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84535e-05,2.84605e-05,0,0,0.00191156,9.70101e-06,0,1,0,0,0,0,0,0,0,0,0,-1.47014e-06,0,0,0,0,2.34075e-05,2.34075e-05,-1.17037e-05
26.246,0.5,0.64,0,-0.011629,-0.0135453,0.00191638,8.97118e-06,0.0309151,2.46263e-08,0.0309687,0.0309687,-5.36076e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84535e-05,2.84604e-05,0,0,0.0019116,9.69375e-06,0,1,0,0,0,0,0,0,0,0,0,-1.46927e-06,0,0,0,0,2.33643e-05,2.33643e-05,-1.16822e-05
26.251,0.5,0.64,0,-0.0116289,-0.0135453,0.00191642,8.96454e-06,0.0309151,2.42703e-08,0.0309687,0.0309687,-5.36074e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84534e-05,2.84603e-05,0,0,0.00191165,9.68649e-06,0,1,0,0,0,0,0,0,0,0,0,-1.46839e-06,0,0,0,0,2.33545e-05,2.33545e-05,-1.16772e-05
