time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
13.979,0.5,0.64,0,-0.0288169,-0.0310108,0.00219389,-3.34869e-05,0.0309159,1.27347e-06,0.0309687,0.0309687,-5.28526e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80528e-05,2.80337e-05,0,0,0.00221137,-3.56279e-05,0,1,0,0,0,0,0,0,-2.2218e-05,-2.2218e-05,1.1109e-05
13.984,0.5,0.64,0,-0.0288171,-0.0310108,0.0021937,-3.36265e-05,0.0309159,2.12682e-06,0.0309687,0.0309687,-5.27851e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8017e-05,2.80335e-05,0,0,0.0022112,-3.56079e-05,0,1,0,0,0,0,0,0,3.97836e-05,3.97836e-05,-1.98918e-05
13.988,0.5,0.64,0,-0.0288173,-0.0310108,0.00219353,-3.37195e-05,0.0309159,2.12682e-06,0.0309687,0.0309687,-5.27851e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8017e-05,2.80334e-05,0,0,0.00221106,-3.55929e-05,0,1,0,0,0,0,0,0,3.40997e-05,3.40997e-05,-1.70499e-05
13.993,0.5,0.64,0,-0.0288175,-0.0310108,0.00219335,-3.37371e-05,0.030916,2.17469e-06,0.0309687,0.0309687,-5.27437e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.7995e-05,2.8033e-05,0,0,0.00221088,-3.55744e-05,0,1,0,0,0,0,0,0,4.49396e-05,4.49396e-05,-2.24698e-05
13.998,0.5,0.64,0,-0.0288176,-0.0310108,0.00219319,-3.36882e-05,0.030916,2.17469e-06,0.0309687,0.0309687,-5.27437e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.7995e-05,2.80327e-05,0,0,0.0022107,-3.55557e-05,0,1,0,0,0,0,0,0,4.62677e-05,4.62677e-05,-2.31338e-05
14.003,0.5,0.64,0,-0.0288178,-0.0310108,0.00219303,-3.35724e-05,0.030916,1.42428e-06,0.0309687,0.0309687,-5.27425e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79943e-05,2.80323e-05,0,0,0.00221053,-3.55359e-05,0,1,0,0,0,0,0,0,3.63889e-06,3.63889e-06,-1.81945e-06
14.008,0.5,0.64,0,-0.0288179,-0.0310108,0.00219287,-3.33944e-05,0.030916,1.42428e-06,0.0309687,0.0309687,-5.27425e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79943e-05,2.80319e-05,0,0,0.00221035,-3.55146e-05,0,1,0,0,0,0,0,0,1.13581e-05,1.13581e-05,-5.67907e-06
14.013,0.5,0.64,0,-0.0288181,-0.0310108,0.00219273,-3.31815e-05,0.0309159,1.65221e-07,0.0309687,0.0309687,-5.27811e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80148e-05,2.80317e-05,0,0,0.00221018,-3.54914e-05,0,1,0,0,0,0,0,0,-6.80484e-05,-6.80484e-05,3.40242e-05
14.018,0.5,0.64,0,-0.0288182,-0.0310108,0.00219258,-3.29326e-05,0.0309159,1.65221e-07,0.0309687,0.0309687,-5.27811e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80148e-05,2.80316e-05,0,0,0.00221,-3.54659e-05,0,1,0,0,0,0,0,0,-5.68026e-05,-5.68026e-05,2.84013e-05
14.023,0.5,0.64,0,-0.0288184,-0.0310108,0.00219244,-3.26921e-05,0.0309159,-1.14157e-06,0.0309687,0.0309687,-5.28448e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80486e-05,2.80317e-05,0,0,0.00220983,-3.54383e-05,0,1,0,0,0,0,0,0,-0.000143781,-0.000143781,7.18904e-05
14.028,0.5,0.64,0,-0.0288185,-0.0310108,0.0021923,-3.24539e-05,0.0309159,-1.14157e-06,0.0309687,0.0309687,-5.28448e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80486e-05,2.80319e-05,0,0,0.00220965,-3.54086e-05,0,1,0,0,0,0,0,0,-0.000133035,-0.000133035,6.65175e-05
14.033,0.5,0.64,0,-0.0288187,-0.0310108,0.00219216,-3.22631e-05,0.0309158,-2.03219e-06,0.0309687,0.0309687,-5.29106e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80835e-05,2.80324e-05,0,0,0.00220948,-3.53773e-05,0,1,0,0,0,0,0,0,-0.000196581,-0.000196581,9.82905e-05
