time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
65.204,0.5,0.64,0,-0.101061,-0.0946181,-0.00644274,0.000271366,0.0309104,7.0687e-07,0.0300267,0.0307895,0.000120867,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469021,-0.0004689,-0.000404868,0,-0.00658604,0.000292591,-2.68122e-05,1,0,1,0,0,0,0.881,0.000696339,0.000696339,-0.00034817
65.209,0.5,0.64,0,-0.101059,-0.0946181,-0.00644141,0.000271054,0.0309104,7.0687e-07,0.0300267,0.0307895,0.000120867,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469021,-0.000468902,-0.000404868,0,-0.0065846,0.000292377,-2.68122e-05,1,0,1,0,0,0,0.876,0.000689541,0.000689541,-0.00034477
65.214,0.5,0.64,0,-0.101058,-0.0946181,-0.00644009,0.000270745,0.0309104,1.35613e-06,0.0300267,0.0307895,0.000120906,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469042,-0.000468903,-0.000404868,0,-0.00658316,0.000292162,-2.68122e-05,1,0,1,0,0,0,0.871,0.000733346,0.000733346,-0.000366673
65.218,0.5,0.64,0,-0.101057,-0.0946181,-0.00643876,0.000270437,0.0309104,1.35613e-06,0.0300267,0.0307895,0.000120906,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469042,-0.000468904,-0.000404868,0,-0.00658201,0.000291989,-2.68122e-05,1,0,1,0,0,0,0.867,0.000726728,0.000726728,-0.000363364
65.223,0.5,0.64,0,-0.101056,-0.0946181,-0.00643744,0.000270152,0.0309104,1.80493e-06,0.0300267,0.0307895,0.000120947,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469063,-0.000468906,-0.000404868,0,-0.00658057,0.000291771,-2.68122e-05,1,0,1,0,0,0,0.862,0.000759327,0.000759327,-0.000379663
65.228,0.5,0.64,0,-0.101054,-0.0946181,-0.00643612,0.000269885,0.0309104,1.80493e-06,0.0300267,0.0307895,0.000120947,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469063,-0.000468907,-0.000404868,0,-0.00657913,0.000291554,-2.68122e-05,1,0,1,0,0,0,0.857,0.000754768,0.000754768,-0.000377384
65.233,0.5,0.64,0,-0.101053,-0.0946181,-0.00643479,0.000269654,0.0309105,1.89827e-06,0.0300267,0.0307895,0.000120978,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046908,-0.000468909,-0.000404868,0,-0.0065777,0.000291336,-2.68122e-05,1,0,1,0,0,0,0.852,0.00076505,0.00076505,-0.000382525
65.238,0.5,0.64,0,-0.101052,-0.0946181,-0.00643346,0.000269451,0.0309105,1.89827e-06,0.0300267,0.0307895,0.000120978,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046908,-0.000468911,-0.000404868,0,-0.00657626,0.000291118,-2.68122e-05,1,0,1,0,0,0,0.847,0.000763644,0.000763644,-0.000381822
65.243,0.5,0.64,0,-0.10105,-0.0946181,-0.00643214,0.000269282,0.0309105,1.6117e-06,0.0300267,0.0307895,0.000120991,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469086,-0.000468912,-0.000404868,0,-0.00657483,0.000290901,-2.68122e-05,1,0,1,0,0,0,0.842,0.000748735,0.000748735,-0.000374367
65.248,0.5,0.64,0,-0.101049,-0.0946181,-0.0064308,0.000269143,0.0309105,1.6117e-06,0.0300267,0.0307895,0.000120991,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469086,-0.000468914,-0.000404868,0,-0.0065734,0.000290684,-2.68122e-05,1,0,1,0,0,0,0.837,0.000750428,0.000750428,-0.000375214
