timestamp,state,state_name,z,z_dot,gazebo_world_z,gazebo_world_z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,touchdown_x_ref,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,actual_tau_hip_left,actual_tau_knee_left,actual_tau_hip_right,actual_tau_knee_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z,F_z_request,F_z_limit,velocity_reached,wheels_airborne,airborne_confidence,target_takeoff_velocity,tau_body_hip,thrust_reaction_ff,flight_subphase,recovery_subphase,controller_mode,thrust_motion_elapsed,thrust_attitude_blocked,air_wheel_cmd_raw,left_wheel_vel,right_wheel_vel,attitude_arrest_stable_count,touchdown_phase,brake_ref,capture_state,target_x,x_error,cmd_target,hip_vel_left,knee_vel_left,hip_vel_right,knee_vel_right,hip_vel_cmd_left,knee_vel_cmd_left,hip_vel_cmd_right,knee_vel_cmd_right,wheel_clearance,contact_window,thrust_extension_scale,air_pd_horizon,air_pd_raw_hl,air_pd_raw_kl,air_pd_raw_hr,air_pd_raw_kr,air_pd_discrete_hl,air_pd_discrete_kl,air_pd_discrete_hr,air_pd_discrete_kr,jump_forward_speed,jump_takeoff_forward_speed,jump_pitch_ref,active_jump_pitch_ref,jump_takeoff_pitch_rate,active_jump_pitch_rate_ref,pre_jump_stable_timer,takeoff_forward_speed,air_wheel_baseline,gazebo_world_x_dot,gazebo_world_y_dot,landing_capture_vx,landing_capture_raw_offset,landing_capture_offset,landing_target_x,landing_capture_comp,landing_capture_omega,landing_forward_axis_x,landing_forward_axis_y,landing_capture_planned,flight_air_pitch_ref,flight_air_pitch_rate_ref,protective_deploy_duration,protective_deploy_rate_limited,takeoff_aligned,takeoff_sample_stamp,takeoff_clearance_left,takeoff_clearance_right,landing_wheel_ground_blend,ground_pd_horizon,ground_pd_hl,ground_pd_kl,ground_pd_hr,ground_pd_kr,world_velocity_valid,odom_twist_z,thrust_release_active,thrust_release_blend,catch_stable_time,com_world_z,com_world_vz,com_velocity_valid,com_sample_stamp,com_forward_from_axle,com_height_above_axle,com_lean,com_lean_rate,com_balance_valid,thrust_feedback_vz,ground_gravity_hl,ground_gravity_kl,ground_gravity_hr,ground_gravity_kr,hip_effort_limit,knee_effort_limit,thrust_force_before_budget,thrust_knee_pd_left,torso_force_ff,torso_feedback,torso_hip_command,torso_rate,torso_horizon,torso_imu_fresh,torso_imu_fy,torso_imu_fz,hip_common_before_allocation,hip_differential_torque,capture_com_velocity,capture_world_valid,capture_world_active,capture_world_target
8.427,3,FLIGHT,0.67928,-0.308581,0.781819,-0.451211,0.417141,2.06747,0.116286,0.397946,0.222696,-0.0482251,-0.734845,1.35885,-1.21939,1.35882,-1.21939,0,0,-0.276886,0.168093,-0.275734,0.168089,-0.276886,0.168093,-0.275734,0.168089,1.34108,-1.13864,1.34107,-1.13863,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.693394,11.4751,11.4751,1,,0,0,0.0387796,0,0,1.40726,1.10013,1.40719,1.10022,1.07739,0.990075,1.07752,0.989949,0.0578977,0,0,0.027,-2.87762,2.34966,-2.87565,2.34824,-0.276886,0.168093,-0.275734,0.168089,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116353,0.654128,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0737038,0.170606,0.24,1,1,8.42,0.0362035,0.0362042,0.30712,0,0,0,0,0,1,-0.220042,0,0,0,0.551443,-0.572839,1,8.42,-0.0543582,0.423542,-0.127644,0.293794,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.649781,1.31224,0,0,0.704502,1,1,-0.693004
8.432,3,FLIGHT,0.676567,-0.30038,0.781819,-0.451211,0.42777,1.90085,0.139921,0.220719,0.215117,-0.105003,-0.734845,1.37085,-1.20763,1.37082,-1.20763,0,0,-0.185452,-0.0588427,-0.184316,-0.0587691,-0.185452,-0.0588427,-0.184316,-0.0587691,1.34622,-1.13315,1.34621,-1.13314,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.622685,10.8278,10.8278,1,,0,0,0.0387796,0,0,1.05081,1.20402,1.05076,1.20405,0.979045,0.921804,0.979167,0.921682,0.0578977,0,0,0.025,-1.29043,0.721775,-1.28863,0.720755,-0.185452,-0.0588427,-0.184316,-0.0587691,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116353,0.654128,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0745605,0.171978,0.24,1,1,8.42,0.0362035,0.0362042,0.30712,0,0,0,0,0,1,-0.220042,0,0,0,0.551443,-0.572839,1,8.42,-0.0564932,0.421194,-0.13333,0.384563,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.229964,0.630952,0,0,0.704502,1,1,-0.686141
8.437,3,FLIGHT,0.676567,-0.30038,0.781819,-0.451211,0.42777,1.90085,0.139921,0.22013,0.215117,-0.105003,-0.734845,1.37085,-1.20763,1.37082,-1.20763,0,0,-0.199951,0.0279793,-0.198839,0.0280734,-0.199951,0.0279793,-0.198839,0.0280734,1.35088,-1.13781,1.35087,-1.1378,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.621835,10.8278,10.8278,1,,0,0,0.0387796,0,0,1.05081,1.20402,1.05076,1.20405,0.887945,1.0129,0.888064,1.01278,0.0578977,0,0,0.027,-1.77886,1.26399,-1.77706,1.26297,-0.199951,0.0279793,-0.198839,0.0280734,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116353,0.654128,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0754229,0.172907,0.24,1,1,8.42,0.0362035,0.0362042,0.30712,0,0,0,0,0,1,-0.220042,0,0,0,0.551443,-0.572839,1,8.42,-0.0564932,0.421194,-0.13333,0.384563,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.229964,0.630952,0,0,0.704502,1,1,-0.686141
8.447,3,FLIGHT,0.673285,-0.306506,0.767113,-0.735312,0.436401,1.73622,0.16442,0.0401303,0.211138,-0.128438,-0.734845,1.37945,-1.19291,1.37942,-1.1929,0,0,-0.394386,-0.651982,-0.393406,-0.651804,-0.394386,-0.651982,-0.393406,-0.651804,1.3582,-1.13649,1.35819,-1.13648,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.551038,5.68494,5.68494,1,,0,0,0.0387796,0,0,0.788435,1.46679,0.788428,1.46677,0.740678,0.995544,0.740791,0.995431,0.0475532,0,0,0.027,-1.01441,-1.51337,-1.01292,-1.51393,-0.394386,-0.651982,-0.393406,-0.651804,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.0011751,0.653741,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0769826,0.173464,0.24,1,1,8.44,0.0362035,0.0362042,0.561034,0,0,0,0,0,1,-0.457682,0,0,0,0.536065,-0.768891,1,8.44,-0.0587836,0.418508,-0.139547,0.31674,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.157803,0.397994,0,0,0.704599,1,1,-0.68915
8.452,3,FLIGHT,0.669793,-0.315899,0.767113,-0.735312,0.443856,1.58175,0.209639,-0.13987,0.208936,-0.135774,-0.734845,1.38646,-1.17731,1.38643,-1.17731,0,0,-0.570253,-1.13003,-0.569399,-1.1298,-0.570253,-1.13003,-0.569399,-1.1298,1.36172,-1.13256,1.36171,-1.13255,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.484957,3.14472,3.14472,1,,0,0,0.0387796,0,0,0.668776,1.52662,0.66881,1.52655,0.667343,0.914404,0.667452,0.914294,0.0475532,0,0,0.025,-0.801851,-3.10735,-0.800647,-3.10752,-0.570253,-1.13003,-0.569399,-1.1298,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.0011751,0.653741,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0778494,0.173155,0.24,1,1,8.44,0.0362035,0.0362042,0.561034,0,0,0,0,0,1,-0.457682,0,0,0,0.536065,-0.768891,1,8.44,-0.0611231,0.415708,-0.145988,0.236262,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.228545,0.393267,0,0,0.704599,1,1,-0.682383
8.456,3,FLIGHT,0.669793,-0.315899,0.767113,-0.735312,0.443856,1.58175,0.209639,-0.170001,0.208936,-0.135774,-0.734845,1.38646,-1.17731,1.38643,-1.17731,0,0,-0.576292,-1.03037,-0.57545,-1.03013,-0.576292,-1.03037,-0.57545,-1.03013,1.36488,-1.13572,1.36487,-1.13571,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.484864,3.14472,3.14472,1,,0,0,0.0387796,0,0,0.668776,1.52662,0.66881,1.52655,0.599531,0.982215,0.599636,0.98211,0.0475532,0,0,0.026,-1.17526,-2.69146,-1.17406,-2.69162,-0.576292,-1.03037,-0.57545,-1.03013,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.0011751,0.653741,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0787134,0.172402,0.24,1,1,8.44,0.0362035,0.0362042,0.561034,0,0,0,0,0,1,-0.457682,0,0,0,0.536065,-0.768891,1,8.44,-0.0611231,0.415708,-0.145988,0.236262,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.228545,0.393267,0,0,0.704599,1,1,-0.682383
8.461,3,FLIGHT,0.666226,-0.324876,0.747546,-0.978328,0.450413,1.4377,0.323035,-0.350001,0.208535,-0.128122,-0.734845,1.39264,-1.16168,1.39261,-1.16168,0,0,-0.718956,-1.32388,-0.71823,-1.3236,-0.718956,-1.32388,-0.71823,-1.3236,1.36772,-1.132,1.36771,-1.132,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.423428,0.57329,0.57329,1,,0,0,0.0387796,0,0,0.612698,1.48735,0.61276,1.48726,0.536853,0.900843,0.536954,0.900741,0.0338842,1,0,0.025,-1.3284,-3.50478,-1.32743,-3.5047,-0.718956,-1.32388,-0.71823,-1.3236,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116205,0.645361,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0795726,0.171208,0.24,1,1,8.46,0.0362035,0.0362042,0.864139,0,0,0,0,0,1,-0.653535,0,0,0,0.516767,-0.964886,1,8.46,-0.0635103,0.412879,-0.152627,0.160339,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.465476,0.63559,0,0,0.704618,1,1,-0.670426
8.466,3,FLIGHT,0.666226,-0.324876,0.747546,-0.978328,0.450413,1.4377,0.323035,-0.521772,0.208535,-0.128122,-0.734845,1.39264,-1.16168,1.39261,-1.16168,0,0,-0.718336,-1.22808,-0.717623,-1.2278,-0.718336,-1.22808,-0.717623,-1.2278,1.37026,-1.13454,1.37025,-1.13453,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.423738,0.57329,0.57329,1,,0,0,0.0387796,0,0,0.612698,1.48735,0.61276,1.48726,0.478946,0.958749,0.479044,0.958652,0.0338842,1,0,0.026,-1.65255,-3.14303,-1.65159,-3.14294,-0.718336,-1.22808,-0.717623,-1.2278,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116205,0.645361,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0804248,0.16957,0.24,1,1,8.46,0.0362035,0.0362042,0.864139,0,0,0,0,0,1,-0.653535,0,0,0,0.516767,-0.964886,1,8.46,-0.0635103,0.412879,-0.152627,0.160339,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.465476,0.63559,0,0,0.704618,1,1,-0.670426
8.471,3,FLIGHT,0.662656,-0.331931,0.747546,-0.978328,0.456049,1.30079,0.452244,-0.517617,0.210235,-0.104272,-0.734845,1.39822,-1.14645,1.39819,-1.14645,0,0,-0.909581,-1.66242,-0.909421,-1.66295,-0.909581,-1.66242,-0.909421,-1.66295,1.37252,-1.13116,1.37251,-1.13116,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.365464,-2.42859,-2.42859,1,,0,0,0.0387796,0,0,0.554297,1.43249,0.554373,1.4324,0.425476,0.804593,0.425569,0.804254,0.0338842,1,0,0.025,-1.72431,-4.41183,-1.72349,-4.41361,-0.909581,-1.66242,-0.909421,-1.66295,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116205,0.645361,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0812676,0.16749,0.24,1,1,8.46,0.0362035,0.0362042,0.864139,0,0,0,0,0,1,-0.653535,0,0,0,0.516767,-0.964886,1,8.46,-0.0659541,0.410071,-0.15947,0.101457,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.650954,0.846396,0,0,0.704618,1,1,-0.656456
8.476,3,FLIGHT,0.662656,-0.331931,0.747546,-0.978328,0.456049,1.30079,0.452244,-0.517519,0.210235,-0.104272,-0.734845,1.39822,-1.14645,1.39819,-1.14645,0,0,-1.25776,-2.417,-1.25765,-2.41755,-1.25776,-2.417,-1.25765,-2.41755,1.37452,-1.13317,1.37451,-1.13316,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.366184,-2.42859,-2.42859,1,,0,0,0.0387796,0,0,0.554297,1.43249,0.554373,1.4324,0.376133,0.508962,0.376221,0.508617,0.0338842,1,0,0.026,-2.00563,-6.85697,-2.00484,-6.85882,-1.25776,-2.417,-1.25765,-2.41755,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116205,0.645361,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0820989,0.164968,0.24,1,1,8.46,0.0362035,0.0362042,0.864139,0,0,0,0,0,1,-0.653535,0,0,0,0.516767,-0.964886,1,8.46,-0.0659541,0.410071,-0.15947,0.101457,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.650954,0.846396,0,0,0.704618,1,1,-0.656456
8.486,3,FLIGHT,0.65893,-0.34088,0.723561,-1.19927,0.460601,1.16768,0.577228,-0.645439,0.215453,-0.0541887,-0.734845,1.40288,-1.13088,1.40285,-1.13087,0,0,-1.79036,-3.72325,-1.79033,-3.72385,-1.79036,-3.72325,-1.79033,-3.72385,1.37754,-1.13163,1.37753,-1.13163,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.310375,-7.45388,-7.45388,1,,0,0,0.0387796,0,0,0.462071,1.45738,0.462152,1.45729,0.296836,0.0791803,0.296914,0.078839,0.0163641,1,0,0.026,-1.9675,-11.0559,-1.9668,-11.0578,-1.79036,-3.72325,-1.79033,-3.72385,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00114017,0.631833,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0835593,0.159312,0.24,1,1,8.48,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.849077,0,0,0,0.49355,-1.16089,1,8.48,-0.0685383,0.40718,-0.166761,0.0362168,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.777846,0.992271,0,0,0.704637,1,1,-0.645439
8.491,3,FLIGHT,0.65893,-0.34088,0.723561,-1.19927,0.460601,1.16768,0.577228,-0.645439,0.215453,-0.0541887,-0.734845,1.40288,-1.13088,1.40285,-1.13087,0,0,-1.86965,-3.85544,-1.86967,-3.85597,-1.86965,-3.85544,-1.86967,-3.85597,1.37892,-1.13302,1.37892,-1.13301,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.311674,-7.45388,-7.45388,1,,0,0,0.0387796,0,0,0.462071,1.45738,0.462152,1.45729,0.257638,-0.102577,0.25771,-0.102908,0.0163641,1,0,0.03,-2.19757,-12.5653,-2.1969,-12.5671,-1.86965,-3.85544,-1.86967,-3.85597,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00114017,0.631833,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0843466,0.155551,0.24,1,1,8.48,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.849077,0,0,0,0.49355,-1.16089,1,8.48,-0.0685383,0.40718,-0.166761,0.0362168,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.777846,0.992271,0,0,0.704637,1,1,-0.645439
8.495,3,FLIGHT,0.655698,-0.337002,0.723561,-1.19927,0.46398,1.03376,0.788451,-0.617204,0.220628,-0.0084521,-0.734845,1.40739,-1.11809,1.40737,-1.11809,0,0,-1.98049,-4.06364,-1.98048,-4.06406,-1.98049,-4.06364,-1.98048,-4.06406,1.38012,-1.13084,1.38012,-1.13083,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.254605,-7.39313,-7.39313,1,,0,0,0.0387796,0,0,0.437452,1.14055,0.43755,1.14041,0.221641,-0.244482,0.221707,-0.244798,0.0163641,1,0,0.025,-2.38337,-11.5901,-2.38288,-11.5914,-1.98049,-4.06364,-1.98048,-4.06406,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00114017,0.631833,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.085114,0.151347,0.24,1,1,8.48,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.849077,0,0,0,0.49355,-1.16089,1,8.48,-0.0710129,0.404675,-0.173713,0.0817629,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-1.09425,1.39751,0,0,0.704637,1,1,-0.617204
8.5,3,FLIGHT,0.655698,-0.337002,0.723561,-1.19927,0.46398,1.03376,0.788451,-0.617204,0.220628,-0.0084521,-0.734845,1.40739,-1.11809,1.40737,-1.11809,0,0,-1.92214,-3.89316,-1.92215,-3.89349,-1.92214,-3.89316,-1.92215,-3.89349,1.38114,-1.13186,1.38114,-1.13186,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.256323,-7.39313,-7.39313,1,,0,0,0.0387796,0,0,0.437452,1.14055,0.43755,1.14041,0.188665,-0.347991,0.188725,-0.348287,0.0163641,1,0,0.03,-2.58141,-12.4592,-2.58096,-12.4603,-1.92214,-3.89316,-1.92215,-3.89349,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00114017,0.631833,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0858593,0.1467,0.24,1,1,8.48,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.849077,0,0,0,0.49355,-1.16089,1,8.48,-0.0710129,0.404675,-0.173713,0.0817629,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-1.09425,1.39751,0,0,0.704637,1,1,-0.617204
8.505,3,FLIGHT,0.648268,-0.42631,0.695764,-1.38984,0.46572,0.908414,1.97991,-0.760194,0.227544,0.0438592,-0.734845,1.39702,-1.08193,1.39699,-1.08193,0,0,-4.04714,-17.6101,-4.03998,-17.6105,-4.04714,-17.6101,-4.03998,-17.6105,1.38201,-1.13099,1.38201,-1.13098,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.202719,-9.22056,-9.22056,1,,0,0,0.0387796,0,0,-3.17349,7.37533,-3.17498,7.37608,0.158558,-0.415202,0.158611,-0.415474,-0.00118327,1,0,0.025,22.8441,-64.2866,22.8558,-64.2947,-4.04714,-17.6101,-4.03998,-17.6105,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00108038,0.627244,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0865803,0.141611,0.24,1,1,8.5,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.991311,0,0,0,0.46817,-1.26896,1,8.5,-0.0730637,0.399348,-0.180956,0.000190895,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.98449,4.77825,0,0,0.676773,1,1,-0.760194
8.51,3,FLIGHT,0.648268,-0.42631,0.695764,-1.38984,0.46572,0.908414,1.97991,-0.760194,0.227544,0.0438592,-0.734845,1.39702,-1.08193,1.39699,-1.08193,0,0,-3.89613,-15.7129,-3.88927,-15.713,-3.89613,-15.7129,-3.88927,-15.713,1.38273,-1.13171,1.38273,-1.13171,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.204861,-9.22056,-9.22056,1,,0,0,0.0387796,0,0,-3.17349,7.37533,-3.17498,7.37608,0.131194,-0.448853,0.131241,-0.449097,-0.00118327,1,0,0.03,22.6757,-64.5848,22.6873,-64.5926,-3.89613,-15.7129,-3.88927,-15.713,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00108038,0.627244,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0872747,0.136079,0.24,1,1,8.5,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.991311,0,0,0,0.46817,-1.26896,1,8.5,-0.0730637,0.399348,-0.180956,0.000190895,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.98449,4.77825,0,0,0.676773,1,1,-0.760194
8.515,3,FLIGHT,0.634143,-0.643281,0.695764,-1.38984,0.470004,0.863197,2.86546,-0.740602,0.233716,0.0897268,-0.734845,1.36669,-1.00941,1.36665,-1.0094,0,0,-4.43227,-19.0413,-4.42905,-19.0417,-4.43227,-19.0413,-4.42905,-19.0417,1.38333,-1.12802,1.38332,-1.12802,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.189011,-8.8172,-8.8172,1,,0,0,0.0387796,0,0,-2.93093,7.16816,-2.93149,7.16839,0.106475,-0.452325,0.106515,-0.452539,-0.00118327,1,0,0.025,21.7942,-65.7084,21.7997,-65.7121,-4.43227,-19.0413,-4.42905,-19.0417,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00108038,0.627244,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0879404,0.130105,0.24,1,1,8.5,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.991311,0,0,0,0.46817,-1.26896,1,8.5,-0.0734313,0.389392,-0.186391,-0.157957,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-3.56672,5.80822,0,0,0.676773,1,1,-0.740602
8.525,3,FLIGHT,0.620513,-0.80161,0.669219,-1.32725,0.479948,0.925795,4.59527,-0.560602,0.241318,0.143364,-0.734845,1.34628,-0.943138,1.34624,-0.943131,0,0,-5.60964,-19.2627,-5.60852,-19.2631,-5.60964,-19.2627,-5.60852,-19.2631,1.38411,-1.11886,1.38411,-1.11885,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.226934,-10.8599,-10.8599,1,,0,0,0.0387796,0,0,-1.44546,6.23062,-1.44557,6.23066,0.0684342,-0.395769,0.0684618,-0.395925,-0.0011031,1,0,0.025,11.8079,-60.0399,11.8101,-60.0416,-5.60964,-19.2627,-5.60852,-19.2631,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000973094,0.650202,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.089059,0.118236,0.24,1,1,8.52,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.846637,0,0,0,0.448467,-0.985161,1,8.52,-0.0736769,0.379565,-0.191725,-0.923854,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-7.7697,9.41527,0,0,0.49787,1,1,-0.513792
8.53,3,FLIGHT,0.620513,-0.80161,0.669219,-1.32725,0.479948,0.925795,4.59527,-0.513792,0.241318,0.143364,-0.734845,1.34628,-0.943138,1.34624,-0.943131,0,0,-5.24499,-17.4,-5.24392,-17.4002,-5.24499,-17.4,-5.24392,-17.4002,1.38441,-1.11915,1.3844,-1.11915,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.229893,-10.8599,-10.8599,1,,0,0,0.0387796,0,0,-1.44546,6.23062,-1.44557,6.23066,0.0508247,-0.338182,0.0508461,-0.338306,-0.0011031,1,0,0.029,11.6941,-59.5911,11.6963,-59.5925,-5.24499,-17.4,-5.24392,-17.4002,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000973094,0.650202,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0896323,0.111023,0.24,1,1,8.52,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.846637,0,0,0,0.448467,-0.985161,1,8.52,-0.0736769,0.379565,-0.191725,-0.923854,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-7.7697,9.41527,0,0,0.49787,1,1,-0.513792
8.535,3,FLIGHT,0.607855,-0.90374,0.669219,-1.32725,0.495614,1.05365,5.99248,-0.492874,0.248724,0.191143,-0.734845,1.33764,-0.885068,1.3376,-0.885061,0,0,-6.32236,-18.9907,-6.32117,-18.9909,-6.32236,-18.9907,-6.32117,-18.9909,1.38462,-1.1037,1.38462,-1.1037,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.29844,-10.58,-10.58,1,,0,0,0.0387796,0,0,-0.3918,5.47644,-0.391911,5.47649,0.0357305,-0.269111,0.0357462,-0.269203,-0.0011031,1,0,0.025,4.49596,-54.7098,4.49814,-54.7111,-6.32236,-18.9907,-6.32117,-18.9909,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000973094,0.650202,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0901685,0.103367,0.24,1,1,8.52,0.0362035,0.0362042,1,0,0,0,0,0,1,-0.846637,0,0,0,0.448467,-0.985161,1,8.52,-0.0740754,0.370159,-0.197509,-1.33663,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-9.41276,10.7845,0,0,0.49787,1,1,-0.492874
